"Country","Year","Debt","GDP1","GDP2","RGDP1","RGDP2","GDPI","Infl","Debt1","Debt2","RGDP","GDPalt","Debtalt","GDP2alt","RGDP2alt","dRGDP","debtgdp","GDP3","GNI","GDPI1","GDPI2","GDP"
"France",1862,NA,21933.6,NA,52.6,NA,NA,-4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1863,NA,21746.2,NA,55,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1864,NA,21739.6,NA,56.4,NA,NA,-0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1865,NA,20910,NA,55,NA,NA,-2.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1866,NA,22727,NA,56.8,NA,NA,2.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1867,NA,22536.2,NA,53.9,NA,NA,1.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1868,NA,25040.4,NA,60.5,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1869,NA,25335.4,NA,62.7,NA,NA,-3.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1870,NA,23959.4,NA,58,NA,NA,3.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1871,NA,23682.3,NA,55.3,NA,NA,3.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1872,NA,24955.1,NA,60.4,NA,NA,2.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1873,NA,24219.7,NA,56.1,NA,NA,1.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1874,NA,25993.1,NA,63.3,NA,NA,-6.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1875,NA,26236.8,NA,65.4,NA,NA,-1.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1876,NA,24603.6,NA,60.1,NA,NA,2.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1877,NA,25623,NA,63.3,NA,NA,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1878,NA,24963.8,NA,62.5,NA,NA,-3.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1879,NA,22946.6,NA,58.6,NA,NA,-0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1880,NA,25409,NA,63.8,NA,NA,2.359,24279.157,NA,NA,NA,24279.157,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1881,NA,26493.7,NA,66.3,NA,NA,-1.873,25303.144,NA,NA,NA,25303.144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1882,NA,27850.5,NA,69.4,NA,NA,-0.877,25101.711,NA,NA,NA,25101.711,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1883,NA,27242.6,NA,69.6,NA,NA,-0.488,26418.106,NA,NA,NA,26418.106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1884,NA,26031.3,NA,68.8,NA,NA,-3.984,27354.069,NA,NA,NA,27354.069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1885,NA,25100.3,NA,67.6,NA,NA,-1.582,28255.418,NA,NA,NA,28255.418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1886,NA,25226.2,NA,68.7,NA,NA,2.667,28740.984,NA,NA,NA,28740.984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1887,NA,25143.9,NA,69.2,NA,NA,-5.36,29433.352,NA,NA,NA,29433.352,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1888,NA,25684,NA,69.9,NA,NA,1.542,29892.225,NA,NA,NA,29892.225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1889,NA,27425.7,NA,71.6,NA,NA,1.135,30054.697,NA,NA,NA,30054.697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1890,NA,28928,NA,73.3,NA,NA,-0.037,30096.148,NA,NA,NA,30096.148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1891,NA,29331.4,NA,75,NA,NA,-0.011,30481.159,NA,NA,NA,30481.159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1892,NA,28697.7,NA,76.9,NA,NA,-3.296,30611.685,NA,NA,NA,30611.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1893,NA,28151.3,NA,78.2,NA,NA,-1.704,31035.253,NA,NA,NA,31035.253,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1894,NA,28408.1,NA,81.1,NA,NA,-2.257,31064.805,NA,NA,NA,31064.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1895,NA,27166.4,NA,79.4,NA,NA,-2.524,31094.357,NA,NA,NA,31094.357,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1896,NA,28757.7,NA,83.2,NA,NA,-0.93,30234.838,NA,NA,NA,30234.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1897,NA,30419.8,NA,82.1,NA,NA,0.09,30100.258,NA,NA,NA,30100.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1898,NA,31899.5,NA,86.1,NA,NA,2.007,29948.331,NA,NA,NA,29948.331,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1899,NA,32571.1,NA,91,NA,NA,2.585,30055.398,NA,NA,NA,30055.398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1900,NA,32806,NA,90,NA,NA,1.924,30096.633,NA,NA,NA,30096.633,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1901,NA,30938.4,NA,88.6,NA,NA,-0.405,30343.59,NA,NA,NA,30343.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1902,NA,31880.3,NA,87.1,NA,NA,0.775,30345.629,NA,NA,NA,30345.629,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1903,NA,33891.1,NA,89,NA,NA,-0.575,30375.043,NA,NA,NA,30375.043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1904,NA,33071.3,NA,89.7,NA,NA,-5.028,30460.268,NA,NA,NA,30460.268,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1905,NA,33214.9,NA,91.2,NA,NA,3.888,30702.298,NA,NA,NA,30702.298,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1906,NA,35615.3,NA,92.9,NA,NA,2.815,30348.09,NA,NA,NA,30348.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1907,NA,38740.8,NA,96.9,NA,NA,-0.257,30161.719,NA,NA,NA,30161.719,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1908,NA,37326.1,NA,96.4,NA,NA,0.692,30375,NA,NA,NA,30375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1909,NA,40101.3,NA,100.4,NA,NA,1.992,32864,NA,NA,NA,32864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1910,NA,40913.9,NA,94.3,NA,NA,3.14,32557.9,NA,NA,NA,32557.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1911,NA,45088.6,NA,103.5,NA,NA,4.097,32719.698,NA,NA,NA,32719.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1912,NA,49359.8,NA,112.1,NA,NA,1.711,32881.496,NA,NA,NA,32881.496,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1913,NA,49570.6,NA,111.4,NA,NA,0.129,32888.81,NA,NA,NA,32888.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1914,NA,NA,NA,NA,NA,NA,1.306,39023,NA,NA,NA,39023,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1915,NA,NA,NA,NA,NA,NA,18.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1916,NA,NA,NA,NA,NA,NA,16.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1917,NA,NA,NA,NA,NA,NA,24.016,198313,NA,NA,NA,103896,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1918,NA,NA,NA,NA,NA,NA,19.712,249532,NA,NA,NA,123795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1919,NA,NA,NA,NA,NA,NA,7.993,304478,NA,NA,NA,177872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1920,NA,175370.9,NA,101.7,NA,NA,30.708,325248,NA,NA,NA,222204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1921,NA,133729.2,NA,97.5,NA,NA,-18.322,345584,NA,NA,NA,242108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1922,NA,155636.1,NA,115,NA,NA,-3.548,407391,NA,NA,NA,250084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1923,NA,188960.9,NA,121,NA,NA,15.877,437587,NA,NA,NA,270708,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1924,NA,217287.7,NA,136.2,NA,NA,8.932,426354,NA,NA,NA,290354,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1925,NA,247945,NA,136.8,NA,NA,9.12,494587,NA,NA,NA,298587,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1926,NA,323766.3,NA,140.4,NA,NA,19.154,466665,NA,NA,NA,288665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1927,NA,304505.6,NA,137.4,NA,NA,-8.195,460873,NA,NA,NA,279873,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1928,NA,330369,NA,147,NA,NA,5.084,46444,NA,NA,NA,283040,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1929,NA,346425.8,NA,156.9,NA,NA,0.466,484615,NA,NA,NA,284315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1930,NA,334083.5,NA,152.4,NA,NA,-2.317,477373,NA,NA,NA,279873,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1931,NA,298785.2,NA,143.3,NA,NA,-9.608,479840,NA,NA,NA,283040,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1932,NA,266223.9,NA,134,NA,NA,-7.088,NA,NA,NA,NA,284315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1933,NA,248740.3,NA,143.5,NA,NA,-0.858,NA,NA,NA,NA,276058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1934,NA,229989.7,NA,142.1,NA,NA,-4.893,NA,NA,NA,NA,303538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1935,NA,204412.1,NA,138.5,NA,NA,-3.57,NA,NA,NA,NA,324013,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1936,NA,246318,NA,143.7,NA,NA,22.767,NA,NA,NA,NA,341742,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1937,NA,346764,NA,152.1,NA,NA,23.395,NA,NA,NA,NA,370226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1938,NA,413952.5,NA,171.4,NA,NA,12.572,420.555,NA,NA,NA,413720,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1939,NA,NA,NA,NA,NA,NA,10.68,482.967,NA,NA,NA,469600,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1940,NA,NA,NA,NA,NA,NA,16.933,698.715,NA,NA,NA,685841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1941,NA,NA,NA,NA,NA,NA,17.596,881.367,NA,NA,NA,874867,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1942,NA,NA,NA,NA,NA,NA,23.026,1066.679,NA,NA,NA,1060931,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1943,NA,NA,NA,NA,NA,NA,30.234,1333.5,NA,NA,NA,1328124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1944,NA,NA,NA,NA,NA,NA,20.015,1679.916,NA,NA,NA,1674021,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1945,NA,NA,NA,NA,NA,NA,61.672,1831.859,NA,NA,NA,1823253,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1946,NA,NA,NA,NA,NA,NA,74.019,2195.643,NA,NA,NA,1974977,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1947,NA,NA,NA,NA,NA,NA,56.495,2499.1,NA,NA,NA,2117600,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1948,NA,NA,NA,NA,NA,NA,42.432,3411.7,NA,NA,NA,2450800,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",1949,NA,NA,13657,166.8,NA,NA,-0.411,3905.8,NA,NA,NA,2723700,13033,NA,NA,NA,NA,NA,NA,NA,NA
"France",1950,NA,100900,15073,179.3,NA,NA,8.053,4133,NA,NA,NA,2845600,15305,NA,NA,NA,NA,NA,NA,NA,NA
"France",1951,NA,123600,18765,190.3,NA,NA,19.684,4286.6,NA,NA,NA,3032200,19290,NA,NA,NA,NA,NA,NA,NA,NA
"France",1952,NA,145600,20732,195.3,NA,NA,6.677,4871.5,NA,NA,NA,3573600,22466,NA,NA,NA,NA,NA,NA,NA,NA
"France",1953,NA,151800,21013,201,NA,NA,-2.005,5417.5,NA,NA,NA,4176900,23307,NA,NA,NA,NA,NA,NA,NA,NA
"France",1954,NA,160700,22799,210.7,NA,NA,1.254,5647,NA,NA,NA,4528000,24741,NA,NA,NA,NA,NA,NA,NA,NA
"France",1955,NA,171900,24278,222.9,NA,NA,0.869,5754,NA,NA,NA,4727000,26596,NA,NA,NA,NA,NA,NA,NA,NA
"France",1956,NA,191000,27462,234.1,NA,NA,2.819,6370,NA,NA,NA,5416000,29304,NA,NA,NA,NA,NA,NA,NA,NA
"France",1957,NA,212700,29248,248.2,NA,NA,4.67,7040,NA,NA,NA,6043000,33104,NA,NA,NA,NA,NA,NA,NA,NA
"France",1958,NA,244700,29207,254.5,NA,NA,12.115,7972,NA,NA,NA,6589000,38290,NA,NA,NA,NA,NA,NA,NA,NA
"France",1959,NA,267200,30958,261.7,NA,NA,5.843,8404,NA,NA,NA,6994000,41721,NA,NA,NA,NA,NA,NA,NA,NA
"France",1960,NA,296500,33058,280.2,NA,NA,3.913,7302.6,NA,NA,NA,71719000,46326,NA,NA,NA,NA,NA,NA,NA,NA
"France",1961,NA,323500,39245,295.6,NA,NA,3.168,7577.6,NA,NA,NA,74719000,50217,NA,NA,NA,NA,NA,NA,NA,NA
"France",1962,NA,361200,42295,315.2,NA,NA,4.728,8626.3,NA,NA,NA,78961000,56277,NA,NA,NA,NA,NA,NA,NA,NA
"France",1963,NA,404900,45661,332.5,NA,NA,5.055,8977.4,NA,NA,NA,83698000,63158,NA,NA,NA,NA,NA,NA,NA,NA
"France",1964,NA,449200,50334,354.1,NA,NA,2.67,8796.9,NA,NA,NA,82368000,70039,NA,NA,NA,NA,NA,NA,NA,NA
"France",1965,NA,483500,55828,370.7,NA,NA,2.786,8494.7,NA,NA,NA,80118000,75675,NA,NA,NA,NA,NA,NA,NA,NA
"France",1966,NA,523400,54569,390.4,NA,NA,2.649,8004.7,NA,NA,NA,75257000,82043,NA,NA,NA,NA,NA,NA,NA,NA
"France",1967,NA,565400,59700,408.3,NA,NA,3.06,9063,NA,NA,NA,86016000,88750,NA,NA,NA,NA,NA,NA,NA,NA
"France",1968,NA,614500,63750,426.1,NA,NA,4.947,9736,NA,NA,NA,90432000,96732,NA,NA,NA,NA,NA,NA,NA,NA
"France",1969,NA,700700,69418,455.7,NA,NA,5.995,10085.5,NA,NA,NA,93307000,111252,NA,NA,NA,NA,NA,NA,NA,NA
"France",1970,NA,793500,79877,482.1,NA,NA,5.709,9881.6,NA,NA,NA,89170000,124454,NA,NA,NA,NA,NA,NA,NA,NA
"France",1971,NA,884200,89105,508,NA,NA,5.743,9597.1,NA,NA,NA,87225000,138797,NA,NA,NA,NA,NA,NA,NA,NA
"France",1972,NA,987900,98406,537.9,NA,NA,6.553,8618.3,NA,NA,NA,77852000,155223,NA,NA,NA,NA,NA,NA,NA,NA
"France",1973,NA,1129800,111852,566.8,NA,NA,7.903,NA,NA,NA,NA,NA,178239,NA,NA,NA,NA,NA,NA,NA,NA
"France",1974,NA,1303000,129730,585.1,NA,NA,14.445,NA,NA,NA,NA,NA,207374,NA,NA,NA,NA,NA,NA,NA,NA
"France",1975,NA,1467900,148702,586.2,NA,NA,10.705,NA,NA,NA,NA,NA,233388,NA,NA,NA,NA,NA,NA,NA,NA
"France",1976,NA,1700600,170709,616.4,NA,NA,9.741,NA,NA,NA,NA,NA,270023,NA,NA,NA,NA,NA,NA,NA,NA
"France",1977,NA,1917800,191532,635.3,NA,NA,9.175,NA,NA,NA,NA,NA,304243,NA,NA,NA,NA,NA,NA,NA,NA
"France",1978,NA,2270220,241225,659.4,NA,NA,9.388,NA,72800,NA,NA,72800,345238,NA,NA,NA,NA,NA,NA,NA,NA
"France",1979,NA,2580310,266107,681.2,NA,NA,11.276,NA,82800,NA,NA,82800,393550,NA,NA,NA,NA,NA,NA,NA,NA
"France",1980,NA,2911520,314698,688.5,1025780,NA,13.057,NA,92900,NA,NA,92200,445233,NA,NA,NA,NA,NA,NA,NA,NA
"France",1981,NA,3279640,360827,690.5,1041654,NA,13.333,NA,110100,NA,NA,110100,500756,NA,NA,NA,NA,NA,NA,NA,NA
"France",1982,NA,3771840,399185,701.4,1042956,NA,11.978,NA,145500,NA,NA,145500,574445,NA,NA,NA,NA,NA,NA,NA,NA
"France",1983,NA,4212150,443475,NA,1083286,NA,9.46,NA,170000,NA,NA,170000,636622,NA,NA,NA,NA,NA,NA,NA,NA
"France",1984,NA,4589160,498656,NA,1147136,NA,7.674,NA,201400,NA,NA,201400,693088,NA,NA,NA,NA,NA,NA,NA,NA
"France",1985,NA,4932860,552432,NA,1208554,NA,5.831,NA,227700,NA,NA,227700,743890,NA,NA,NA,NA,NA,NA,NA,NA
"France",1986,NA,5292980,570893,NA,1257350,NA,2.539,NA,249300,NA,NA,249300,802365,NA,NA,NA,NA,NA,NA,NA,NA
"France",1987,NA,5564380,622867,NA,1279731,NA,3.289,NA,281200,NA,NA,281200,845164,NA,NA,NA,NA,NA,NA,NA,NA
"France",1988,NA,5996200,652073,NA,1277519,NA,2.701,NA,302800,NA,NA,302800,911194,NA,NA,NA,NA,NA,NA,NA,NA
"France",1989,NA,6431720,695771,NA,1290263,NA,3.498,NA,333300,NA,NA,333300,980534,NA,NA,NA,NA,NA,NA,NA,NA
"France",1990,NA,6747870,736295,NA,1315133,NA,3.38,NA,363600,NA,NA,363600,1033025,NA,NA,NA,NA,NA,NA,NA,NA
"France",1991,NA,6986410,775727,NA,1355963,NA,3.217,NA,385100,NA,NA,385100,1070023,NA,NA,NA,NA,NA,NA,NA,NA
"France",1992,NA,7261230,797314,NA,1403735,NA,2.366,NA,440100,NA,NA,440100,1107811,NA,NA,NA,NA,NA,NA,NA,NA
"France",1993,NA,7316470,838297,NA,1442852,NA,2.106,NA,515400,NA,NA,515400,1114699,NA,NA,NA,NA,NA,NA,NA,NA
"France",1994,NA,7579430,878806,NA,1515736,NA,1.661,NA,570000,NA,NA,570000,1154733,NA,NA,NA,NA,NA,NA,NA,NA
"France",1995,NA,7836060,943437,NA,1579190,NA,1.778,NA,662800,NA,NA,662800,1194600,NA,NA,NA,NA,NA,NA,NA,NA
"France",1996,NA,8050470,1032990,NA,1659725,NA,2.084,NA,711800,NA,NA,711800,1227251,NA,NA,NA,NA,NA,NA,NA,NA
"France",1997,NA,8313670,1119180,NA,1749228,NA,1.283,NA,751300,NA,NA,751300,1267425,NA,NA,NA,NA,NA,NA,NA,NA
"France",1998,NA,8682580,1140360,NA,1796156,NA,0.667,NA,786600,NA,NA,786600,1323654,NA,NA,NA,NA,NA,NA,NA,NA
"France",1999,NA,8973260,1240430,NA,1832542,NA,0.562,NA,804500,NA,NA,804500,1367966,NA,NA,NA,NA,NA,NA,NA,NA
"France",2000,NA,9454790,1481240,NA,1892165,NA,1.827,NA,826400,NA,NA,826400,1441372,NA,NA,NA,NA,NA,NA,NA,NA
"France",2001,NA,9820890,1536890,NA,1929822,NA,1.781,NA,851600,NA,NA,851600,1497185,NA,NA,NA,NA,NA,NA,NA,NA
"France",2002,NA,10157900,1532310,NA,1958809,NA,1.938,NA,910900,NA,NA,910900,1548555,NA,NA,NA,NA,NA,NA,NA,NA
"France",2003,NA,10461300,1593830,NA,1978662,NA,2.169,NA,1003400,NA,NA,1003400,1594814,NA,NA,NA,NA,NA,NA,NA,NA
"France",2004,NA,10890100,1743040,NA,2055120,NA,2.342,NA,1076900,NA,NA,1076900,1660189,NA,NA,NA,NA,NA,NA,NA,NA
"France",2005,NA,11322300,1945720,NA,2111414,NA,1.9,NA,1145400,NA,NA,1145400,1726068,NA,NA,NA,NA,NA,NA,NA,NA
"France",2006,NA,11849400,2159570,NA,2159573,NA,1.912,NA,1149900,NA,NA,1149900,1806430,NA,NA,NA,NA,NA,NA,NA,NA
"France",2007,NA,12428100,2277110,NA,2227256,NA,1.607,NA,1208800,NA,NA,1208800,1894646,NA,NA,NA,NA,NA,NA,NA,NA
"France",2008,NA,12791700,2548320,NA,2274744,NA,3.159,NA,1314100,NA,NA,1314100,1950085,NA,NA,NA,NA,NA,NA,NA,NA
"France",2009,NA,NA,2379940,NA,2231372,NA,0.337,NA,1428000,NA,NA,1428000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",2010,NA,NA,NA,NA,2259793,NA,1.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1850,NA,6070,NA,48178,NA,NA,-2.3297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1851,NA,6431,NA,47941,NA,NA,17.4312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1852,NA,7296,NA,48890,NA,NA,17.0313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1853,NA,7189,NA,48653,NA,NA,10.9479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1854,NA,8203,NA,49840,NA,NA,19.6149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1855,NA,7882,NA,49128,NA,NA,6.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1856,NA,9139,NA,53162,NA,NA,-2.5424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1857,NA,8581,NA,55773,NA,NA,-18.4541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1858,NA,8334,NA,55536,NA,NA,-4.8578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1859,NA,8134,NA,55773,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1860,NA,9630,NA,59096,NA,NA,6.8493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1861,NA,9379,NA,57672,NA,NA,4.7786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1862,NA,10050,NA,60520,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1863,NA,10372,NA,65029,NA,NA,-9.1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1864,NA,10207,NA,66928,NA,NA,10.0367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1865,NA,10279,NA,67165,NA,NA,-12.1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1866,NA,10714,NA,67640,NA,NA,8.6076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1867,NA,11558,NA,67877,NA,NA,20.6294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1868,NA,12967,NA,71912,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1869,NA,11750,NA,72386,NA,NA,-9.1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1870,NA,12876,NA,72148.928,NA,NA,1.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1871,NA,14013,NA,71674.264,NA,NA,8.6044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1872,NA,16627,NA,76658.236,NA,NA,4.3478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1873,NA,17950,NA,79980.884,NA,NA,11.1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1874,NA,19544,NA,85914.184,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1875,NA,18242,NA,86388.848,NA,NA,-8.4337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1876,NA,17966,NA,85914.184,NA,NA,-7.8947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1877,NA,17414,NA,85439.52,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1878,NA,17874,NA,89474.164,NA,NA,-5.1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1879,NA,16678,NA,87338.176,NA,NA,-1.3699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1880,NA,16902,NA,86626.18,NA,NA,5.5556,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1881,NA,17330,NA,88762.168,NA,NA,1.3158,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1882,NA,17489,NA,90186.16,NA,NA,-2.5974,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1883,NA,18014,NA,95170.132,NA,NA,0,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1884,NA,18540,NA,97543.452,NA,NA,-4,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1885,NA,18731,NA,99916.772,NA,NA,-2.7778,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1886,NA,18935,NA,100628.768,NA,NA,-2.8571,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1887,NA,19280,NA,104663.412,NA,NA,0,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",1888,NA,20716,NA,108935.388,NA,NA,2.9412,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
